No;Deprem Kodu;Olus tarihi;Olus zamani;Enlem;Boylam;Derinlik;xM;MD;ML;Mw;Ms;Mb;Tip;Yer
12126;1.98903E+13;1989.03.10;08:00:50.30;40.26;41.96;10;4.7;0;0;;0;4.7;Ke;KOYUNOREN-NARMAN (ERZURUM) [East 3.6 km]
12127;1.98903E+13;1989.03.09;00:28:31.30;35.22;27.66;20;4.4;0;4.4;;0;4.1;Ke;AKDENIZ
12128;1.98903E+13;1989.03.08;08:07:05.00;35.2;27.31;10;3.5;0;3.5;;0;0;Ke;AKDENIZ
12129;1.98903E+13;1989.03.08;06:49:26.00;36.33;27.74;96;4.5;0;4.2;;0;4.5;Ke;AKDENIZ
12130;1.98903E+13;1989.03.07;02:00:29.90;38.66;26.7;36;3.7;0;3.7;;0;3.7;Ke;IZMIR K?RFEZI (EGE DENIZI)
12131;1.98903E+13;1989.03.06;02:13:03.10;37.44;36.42;10;4.4;0;0;;0;4.4;Ke;KUZGUN-ANDIRIN (KAHRAMANMARAS) [North East  2.2 km]
12132;1.98903E+13;1989.03.03;17:24:26.40;37.1;27.98;10;3.6;3.6;0;;0;0;Ke;PINARKOY-MILAS (MUGLA) [North East  1.5 km]
12133;1.98903E+13;1989.03.02;21:43:48.60;35.6;26.78;10;3.5;0;3.5;;0;0;Ke;AKDENIZ
12134;1.98903E+13;1989.03.02;18:36:48.90;37.05;27.98;10;3.7;3.7;0;;0;0;Ke;OREN-MILAS (MUGLA) [North East  2.9 km]
12135;1.98903E+13;1989.03.02;14:51:44.80;36.58;28.81;10;3.6;3.6;0;;0;0;Ke;DALAMAN A?IKLARI-MUGLA (AKDENIZ)
12136;1.98902E+13;1989.02.24;23:01:21.30;39.06;29.71;10;3.5;3.5;0;;0;0;Ke;CAMDIBI-ASLANAPA (K?TAHYA) [South West  4.9 km]
12137;1.98902E+13;1989.02.24;15:24:23.00;37.77;29.32;4;3.6;3.6;0;;0;0;Ke;KIZILYER-HONAZ (DENIZLI) [South West  1.8 km]
12138;1.98902E+13;1989.02.24;13:21:56.00;37.76;29.43;4;3.6;3.6;0;;0;0;Ke;AKBAS-HONAZ (DENIZLI) [North East  2.1 km]
12139;1.98902E+13;1989.02.24;12:30:11.70;37.73;29.24;23;4.6;0;4.6;;0;4.5;Ke;KARATEKE-HONAZ (DENIZLI) [South East  3.6 km]
12140;1.98902E+13;1989.02.24;02:59:41.00;37.8;29.29;9;3.7;3.7;0;;0;0;Ke;GURLEYIK-HONAZ (DENIZLI) [South East  2.3 km]
12141;1.98902E+13;1989.02.24;01:17:44.10;37.72;29.26;19;4.5;0;4.5;;0;4.4;Ke;HONAZ (DENIZLI) [South 4.1 km]
12142;1.98902E+13;1989.02.24;00:49:02.00;37.4;29;10;3.5;3.5;0;;0;0;Ke;YUKARIBOGAZ-TAVAS (DENIZLI) [North 4.1 km]
12143;1.98902E+13;1989.02.24;00:46:52.00;37.69;29.3;10;3.5;3.5;0;;0;0;Ke;MENTESE-HONAZ (DENIZLI) [South West  7.0 km]
12144;1.98902E+13;1989.02.24;00:40:34.40;37.73;29.33;10;5;0;4.9;;4.7;5;Ke;MENTESE-HONAZ (DENIZLI) [South East  2.5 km]
12145;1.98902E+13;1989.02.20;20:01:52.10;37.06;27.95;10;3.6;3.6;0;;0;0;Ke;CAMLICA-MILAS (MUGLA) [North East  0.8 km]
12146;1.98902E+13;1989.02.19;15:33:21.70;36.98;27.8;10;3.7;3.7;0;;0;0;Ke;G?KOVA K?RFEZI (AKDENIZ)
12147;1.98902E+13;1989.02.19;14:28:45.70;36.98;28.2;1;4.8;0;4.5;;4.7;4.8;Ke;KARACA-MARMARIS (MUGLA) [North 5.5 km]
12148;1.98902E+13;1989.02.17;22:46:24.20;39.16;27.15;1;3.5;0;0;;0;3.5;Ke;YERLITAHTACI-BERGAMA (IZMIR) [North East  1.3 km]
12149;1.98902E+13;1989.02.16;15:02:10.00;37.52;30.7;21;3.8;3.8;0;;0;0;Ke;CAMLIK-BUCAK (BURDUR) [North 3.2 km]
12150;1.98902E+13;1989.02.15;13:17:56.80;35.75;26.08;10;4.2;0;4.2;;0;0;Ke;AKDENIZ
12151;1.98902E+13;1989.02.15;04:01:16.90;39.05;29.71;23;4.4;0;0;;0;4.4;Ke;TOKUL-ASLANAPA (K?TAHYA) [West 5.2 km]
12152;1.98902E+13;1989.02.10;04:25:25.00;35.1;27.12;10;3.8;0;0;;0;3.8;Ke;AKDENIZ
12153;1.98902E+13;1989.02.09;15:25:23.00;39.04;27.69;4;3.5;3.5;0;;0;0;Ke;YATAGAN-AKHISAR (MANISA) [North West  3.5 km]
12154;1.98902E+13;1989.02.09;08:58:32.00;40.4;30.8;10;3.8;3.8;0;;0;0;Ke;GOYNUK (BOLU) [South East  1.3 km]
12155;1.98902E+13;1989.02.06;13:33:18.00;38.3;30.8;10;3.5;3.5;0;;0;0;Ke;TASEVI-YALVAC (ISPARTA) [North West  3.4 km]
12156;1.98901E+13;1989.01.27;18:41:22.00;37.94;27.69;11;3.5;3.5;0;;0;0;Ke;CARIKLAR-GERMENCIK (AYDIN) [North East  0.9 km]
12157;1.98901E+13;1989.01.27;09:48:35.70;40.43;29.15;11;4.1;0;0;;0;4.1;Ke;GEMLIK (BURSA) [South West  0.5 km]
12158;1.98901E+13;1989.01.25;01:49:49.00;36.2;29.5;10;3.6;3.6;0;;0;0;Ke;GOKCEOREN-KAS (ANTALYA) [South West  6.2 km]
12159;1.98901E+13;1989.01.24;11:51:15.00;38.35;30.6;0;3.6;3.6;0;;0;0;Ke;KULAK-SUHUT (AFYONKARAHISAR) [South East  3.8 km]
12160;1.98901E+13;1989.01.24;02:31:10.50;41.03;44.37;10;4.9;0;0;;4.9;4.3;Ke;AZERBAYCAN
12161;1.98901E+13;1989.01.23;06:19:10.00;36.2;31.5;146;3.7;3.7;0;;0;0;Ke;ANTALYA K?RFEZI (AKDENIZ)
12162;1.98901E+13;1989.01.19;17:28:18.00;38.14;39.57;10;4.3;0;0;;0;4.3;Ke;ALAKOC-CERMIK (DIYARBAKIR) [North East  1.2 km]
12163;1.98901E+13;1989.01.16;05:33:11.90;37.17;30.95;132;4.1;0;0;;0;4.1;Ke;HACIOSMANLAR-SERIK (ANTALYA) [North East  1.4 km]
12164;1.98901E+13;1989.01.14;22:19:01.70;35.76;27.31;92;4;0;3.9;;0;4;Ke;AKDENIZ
12165;1.98901E+13;1989.01.13;05:53:18.00;36;30;10;3.7;3.7;0;;0;0;Ke;KALE A?IKLARI-ANTALYA (AKDENIZ)
12166;1.98901E+13;1989.01.09;20:01:34.50;41.35;44.02;10;3.9;0;0;;0;3.9;Ke;G?RCISTAN
12167;1.98901E+13;1989.01.08;21:13:24.90;37.12;27.56;10;3.9;3.9;0;;0;0;Ke;GUVERCINLIK-BODRUM (MUGLA) [South West  2.5 km]
12168;1.98901E+13;1989.01.08;13:09:23.30;41.01;44.1;10;4.3;0;0;;0;4.3;Ke;AZERBAYCAN
12169;1.98901E+13;1989.01.08;07:07:49.60;38.77;40.8;10;4.3;0;0;;0;4.3;Ke;DILEKTASI-GENC (BINGOL) [North East  2.1 km]
12170;1.98901E+13;1989.01.08;03:01:18.00;37;27.6;8;4.4;0;0;;0;4.4;Ke;G?KOVA K?RFEZI (AKDENIZ)
12171;1.98901E+13;1989.01.05;07:57:44.70;37.09;27.69;10;4.6;0;0;;0;4.6;Ke;YENIKOY-BODRUM (MUGLA) [North East  1.3 km]
12172;1.98901E+13;1989.01.05;04:56:42.20;35.95;29.07;33;3.5;3.5;0;;0;0;Ke;AKDENIZ
12173;1.98901E+13;1989.01.05;00:47:10.80;40.37;26.08;10;3.6;3.6;0;;0;0;Ke;SAROS K?RFEZI (EGE DENIZI)
12174;1.98901E+13;1989.01.04;20:13:25.30;36.23;30.6;10;3.7;3.7;0;;0;0;Ke;AKDENIZ
12175;1.98901E+13;1989.01.04;14:55:01.00;39.78;30.7;5;4.3;0;0;;0;4.3;Ke;YORUKKARACAOREN-ODUNPAZARI (ESKISEHIR) [North West  6.2 km]
12176;1.98901E+13;1989.01.04;07:29:40.30;40.93;44.26;3;4.9;0;0;;0;4.9;Ke;AZERBAYCAN
12177;1.98901E+13;1989.01.03;02:38:47.70;37.05;27.4;10;3.7;3.7;0;;0;0;Ke;KONACIK-BODRUM (MUGLA) [North East  0.2 km]
12178;1.98901E+13;1989.01.02;13:10:22.00;37.14;27.2;1;3.7;3.7;0;;0;0;Ke;G?LL?K K?RFEZI (EGE DENIZI)
12179;1.98901E+13;1989.01.02;12:57:19.00;36.76;27.6;5;3.7;3.7;0;;0;0;Ke;KARAKOY-DATCA (MUGLA) [North West  3.0 km]
12180;1.98901E+13;1989.01.02;11:25:46.00;37.05;27.4;9;3.5;3.5;0;;0;0;Ke;KONACIK-BODRUM (MUGLA) [North East  0.2 km]
12181;1.98901E+13;1989.01.02;03:00:42.40;36.69;28.2;10;3.6;3.6;0;;0;0;Ke;BAYIR-MARMARIS (MUGLA) [South East  4.1 km]
12182;1.98901E+13;1989.01.01;12:32:41.00;35;27.7;10;3.9;0;0;;0;3.9;Ke;AKDENIZ
12183;1.98901E+13;1989.01.01;03:18:10.10;37.72;32.15;10;4.5;0;0;;0;4.5;Ke;KAYALI-MERAM (KONYA) [West 3.3 km]
12184;1.98812E+13;1988.12.31;04:07:09.30;40.95;44.05;2;4.7;0;0;;4.1;4.7;Ke;AZERBAYCAN
12185;1.98812E+13;1988.12.30;11:56:01.00;36.07;27.27;31;4.5;0;0;;0;4.5;Ke;AKDENIZ
12186;1.98812E+13;1988.12.29;07:31:01.50;35.92;27.4;50;4.3;0;0;;0;4.3;Ke;AKDENIZ
12187;1.98812E+13;1988.12.27;15:19:01.20;37.38;27.64;10;4.1;0;0;;0;4.1;Ke;HISARCIK-MILAS (MUGLA) [North East  0.4 km]
12188;1.98812E+13;1988.12.26;17:49:49.00;39.14;26.48;3;3.7;0;3.7;;0;0;Ke;MIDILLI ADASI (EGE DENIZI)
12189;1.98812E+13;1988.12.24;22:13:19.40;37.61;32.09;10;4.7;0;0;;0;4.7;Ke;MESUDIYE-SEYDISEHIR (KONYA) [North 6.1 km]
12190;1.98812E+13;1988.12.24;20:36:05.00;37.58;32.15;12;4.5;0;0;;0;4.5;Ke;MESUDIYE-SEYDISEHIR (KONYA) [North East  5.5 km]
12191;1.98812E+13;1988.12.22;20:32:59.40;37.59;32.11;8;4.6;0;0;;0;4.6;Ke;MESUDIYE-SEYDISEHIR (KONYA) [North East  4.1 km]
12192;1.98812E+13;1988.12.21;11:58:42.30;35.35;27.43;42;4.9;0;0;;4.1;4.9;Ke;AKDENIZ
12193;1.98812E+13;1988.12.17;18:57:00.00;37.5;36.2;10;4.1;0;0;;0;4.1;Ke;KOCLU-KADIRLI (OSMANIYE) [North East  1.0 km]
12194;1.98812E+13;1988.12.13;15:46:24.00;38.73;39.47;10;4.2;0;0;;0;4.2;Ke;YESILDERE-KOVANCILAR (ELAZIG) [South West  4.2 km]
12195;1.98812E+13;1988.12.12;15:36:18.10;40.93;44.21;10;4.5;0;0;;0;4.5;Ke;AZERBAYCAN
12196;1.98812E+13;1988.12.09;14:24:43.90;40.75;30.26;10;3.8;3.8;0;;0;0;Ke;ASAGIDEREKOY-SERDIVAN (SAKARYA) [South West  1.1 km]
12197;1.98812E+13;1988.12.08;20:32:06.40;41.02;44.25;10;4.8;0;0;;0;4.8;Ke;AZERBAYCAN
12198;1.98812E+13;1988.12.08;13:33:51.20;36.62;30.03;77;4.9;0;0;;0;4.9;Ke;KUCUKSOGLE-ELMALI (ANTALYA) [South 7.4 km]
12199;1.98812E+13;1988.12.08;07:46:03.30;40.91;44.42;22;4.8;0;0;;4.6;4.8;Ke;AZERBAYCAN
12200;1.98812E+13;1988.12.08;05:36:30.00;41.03;44.18;10;4.6;0;0;;0;4.6;Ke;AZERBAYCAN
12201;1.98812E+13;1988.12.08;04:09:38.30;41.04;44.37;10;4.5;0;0;;0;4.5;Ke;AZERBAYCAN
12202;1.98812E+13;1988.12.08;01:49:40.00;41.03;44.04;7;4.2;0;0;;0;4.2;Ke;AZERBAYCAN
12203;1.98812E+13;1988.12.08;01:15:58.00;40.85;44.23;14;4.8;0;0;;0;4.8;Ke;AZERBAYCAN
12204;1.98812E+13;1988.12.07;20:07:31.00;41.12;44.32;7;4.4;0;0;;0;4.4;Ke;AZERBAYCAN
12205;1.98812E+13;1988.12.07;19:17:58.00;41.8;44.3;10;4.2;0;0;;0;4.2;Ke;G?RCISTAN
12206;1.98812E+13;1988.12.07;18:05:42.00;40.9;44.21;2;4.4;0;0;;0;4.4;Ke;AZERBAYCAN
12207;1.98812E+13;1988.12.07;14:10:16.90;41.06;44.35;10;4.3;0;0;;0;4.3;Ke;AZERBAYCAN
12208;1.98812E+13;1988.12.07;13:19:36.00;39.16;30.3;33;3.9;0;0;;0;3.9;Ke;KORS- (K?TAHYA) [South East  2.2 km]
12209;1.98812E+13;1988.12.07;10:56:51.00;40.96;44.24;2;4.7;0;0;;0;4.7;Ke;AZERBAYCAN
12210;1.98812E+13;1988.12.07;09:34:33.80;40.93;44.08;8;5;0;0;;4.4;5;Ke;AZERBAYCAN
12211;1.98812E+13;1988.12.07;08:57:06.30;40.9;43.2;10;4.4;0;0;;0;4.4;Ke;KARDESTEPE-ARPACAY (KARS) [South West  1.8 km]
12212;1.98812E+13;1988.12.07;08:06:29.00;40.83;44.23;16;5.3;0;0;;5.3;4.7;Ke;AZERBAYCAN
12213;1.98812E+13;1988.12.07;07:45:45.00;40.96;44.27;11;5.8;0;0;;0;5.8;Ke;AZERBAYCAN
12214;1.98812E+13;1988.12.07;07:41:24.30;40.96;44.16;5;6.7;0;0;;6.7;6;Ke;AZERBAYCAN
12215;1.98812E+13;1988.12.05;04:28:27.40;40.72;27.42;0;3.5;0;0;;0;3.5;Ke;G?ZELK?Y A?IKLARI-TEKIRDAG (MARMARA DENIZI)
12216;1.98812E+13;1988.12.03;20:15:01.00;35.68;31.7;9;4.1;0;0;;0;4.1;Ke;AKDENIZ
12217;1.98811E+13;1988.11.28;03:28:10.00;36.15;31.28;5;3.8;0;0;;0;3.8;Ke;AKDENIZ
12218;1.98811E+13;1988.11.25;11:02:55.00;36.08;27.15;33;4;0;4;;0;4;Ke;AKDENIZ
12219;1.98811E+13;1988.11.21;03:00:18.00;36.9;26.4;1;3.5;0;3.5;;0;0;Ke;AKDENIZ
12220;1.98811E+13;1988.11.20;21:01:06.00;35.29;28.7;13;5.2;0;5;;4.8;5.2;Ke;AKDENIZ
12221;1.98811E+13;1988.11.20;00:41:41.80;37.11;26.8;10;3.5;0;0;;0;3.5;Ke;ONIKI ADALAR (AKDENIZ)
12222;1.98811E+13;1988.11.19;16:11:56.00;39.64;26.04;12;3.6;0;3.6;;0;0;Ke;TAVAKLI A?IKLARI-?ANAKKALE (EGE DENIZI)
12223;1.98811E+13;1988.11.18;20:04:46.90;38.45;30.08;37;4.5;0;0;;0;4.5;Ke;KIZILCA-SANDIKLI (AFYONKARAHISAR) [North West  1.8 km]
12224;1.9881E+13;1988.10.29;04:13:22.00;36.1;28.15;4;4.7;0;4.1;;0;4.7;Ke;AKDENIZ
12225;1.9881E+13;1988.10.26;10:10:28.00;37.96;27.69;19;4.8;0;3.9;;0;4.8;Ke;MESELI-GERMENCIK (AYDIN) [North East  0.2 km]
12226;1.9881E+13;1988.10.23;17:21:22.50;36.72;28.35;111;4.2;0;4.2;;0;3.9;Ke;G?NL?CE A?IKLARI-MUGLA (AKDENIZ)
12227;1.9881E+13;1988.10.18;19:52:55.90;36.14;27.69;46;3.8;0;0;;0;3.8;Ke;RODOS ADASI (AKDENIZ)
12228;1.9881E+13;1988.10.18;12:35:44.50;40.35;41.5;10;5.3;0;0;;5.3;4.9;Ke;ARILI-TORTUM (ERZURUM) [South East  3.6 km]
12229;1.9881E+13;1988.10.17;04:46:08.60;38.37;26.67;30;3.7;0;3.7;;0;0;Ke;IZMIR K?RFEZI (EGE DENIZI)
12230;1.9881E+13;1988.10.16;23:35:24.70;38;44.76;33;4.5;0;0;;0;4.5;Ke;ESENDERE-YUKSEKOVA (HAKKARI) [North East  34.6 km]
12231;1.9881E+13;1988.10.09;16:08:04.90;35.76;26.85;92;4.6;0;4.2;;0;4.6;Ke;AKDENIZ
12232;1.9881E+13;1988.10.03;15:49:02.00;39.55;40.1;10;4.3;0;0;;0;4.3;Ke;KUZULCA-PULUMUR (TUNCELI) [North East  0.8 km]
12233;1.9881E+13;1988.10.03;12:40:15.60;35.98;27.4;40;4.6;0;4.6;;0;4.5;Ke;AKDENIZ
12234;1.98809E+13;1988.09.29;15:36:16.80;38.69;26.83;10;3.8;0;0;;0;3.8;Ke;YENIBAGARASI-FOCA (IZMIR) [North West  3.1 km]
12235;1.98809E+13;1988.09.29;13:00:24.90;39.03;26.47;14;3.7;0;3.7;;0;0;Ke;MIDILLI ADASI (EGE DENIZI)
12236;1.98809E+13;1988.09.27;11:19:25.10;36.02;27.16;49;4.2;0;0;;0;4.2;Ke;AKDENIZ
12237;1.98809E+13;1988.09.22;06:11:05.00;40.75;29.67;10;3.7;3.7;0;;0;0;Ke;IZMIT K?RFEZI (MARMARA DENIZI)
12238;1.98809E+13;1988.09.16;13:53:18.80;40.1;29.2;7;3.5;3.5;0;;0;0;Ke;SAITABAT-KESTEL (BURSA) [South West  6.3 km]
12239;1.98809E+13;1988.09.08;22:14:37.60;38.9;29.14;10;3.6;0;0;;0;3.6;Ke;KIZILKOLTUK-SAPHANE (K?TAHYA) [North 0.9 km]
12240;1.98809E+13;1988.09.08;08:08:11.50;40.75;29.63;14;3.5;3.5;0;;0;0;Ke;IZMIT K?RFEZI (MARMARA DENIZI)
12241;1.98809E+13;1988.09.06;15:04:09.30;40.67;29.85;19;3.7;0;0;;0;3.7;Ke;HASANEY-GOLCUK (KOCAELI) [North West  0.8 km]
12242;1.98808E+13;1988.08.24;12:13:29.10;36.59;26.29;26;5;0;4.3;;0;5;Ke;AKDENIZ
12243;1.98808E+13;1988.08.23;05:40:25.00;36.76;27.5;11;3.8;0;3.8;;0;0;Ke;SINDI-DATCA (MUGLA) [North West  5.6 km]
12244;1.98808E+13;1988.08.23;04:14:54.00;36.94;26.78;31;3.9;0;3.9;;0;0;Ke;ONIKI ADALAR (AKDENIZ)
12245;1.98808E+13;1988.08.21;15:23:00.00;37.07;27.76;2;3.8;0;3.8;;0;0;Ke;FESLEGEN-MILAS (MUGLA) [West 2.6 km]
12246;1.98808E+13;1988.08.20;06:52:30.30;35.7;31.2;10;4;0;0;;0;4;Ke;AKDENIZ
12247;1.98808E+13;1988.08.19;18:50:26.90;37.95;29.18;1;4.3;0;0;;0;4.3;Ke;GUZELPINAR- (DENIZLI) [South West  4.7 km]
12248;1.98808E+13;1988.08.18;09:01:48.60;37.21;26.81;10;3.9;0;3.9;;0;0;Ke;ONIKI ADALAR (AKDENIZ)
12249;1.98808E+13;1988.08.17;02:10:36.00;37.3;26.97;2;3.9;0;3.9;;0;0;Ke;EGE DENIZI
12250;1.98808E+13;1988.08.15;07:47:09.90;37.89;29.24;11;4.7;0;0;;0;4.7;Ke;IRLIGANLI- (DENIZLI) [East 5.1 km]
12251;1.98808E+13;1988.08.14;07:28:08.30;37.28;27.2;33;3.9;0;3.9;;0;0;Ke;G?LL?K K?RFEZI (EGE DENIZI)
12252;1.98808E+13;1988.08.14;07:27:02.70;37.12;26.94;1;3.7;0;3.7;;0;0;Ke;ONIKI ADALAR (AKDENIZ)
12253;1.98808E+13;1988.08.04;08:25:18.00;38.86;27;3;4.5;0;4.2;;0;4.5;Ke;CALTILIDERE-ALIAGA (IZMIR) [North West  3.3 km]
12254;1.98808E+13;1988.08.03;20:42:34.30;35.88;35.65;56;4.6;0;0;;0;4.6;Ke;AKDENIZ
12255;1.98808E+13;1988.08.03;17:05:31.00;41;41.7;10;4.2;0;0;;4.2;4.2;Ke;DEMIRKOY-YUSUFELI (ARTVIN) [East 2.0 km]
12256;1.98808E+13;1988.08.01;20:55:24.70;38.48;26.72;33;3.9;0;3.9;;0;0;Ke;IZMIR K?RFEZI (EGE DENIZI)
12257;1.98807E+13;1988.07.25;03:26:05.00;40.62;29.66;8;3.6;3.6;0;;0;0;Ke;SENAIYE-KARAMURSEL (KOCAELI) [South West  2.4 km]
12258;1.98807E+13;1988.07.22;16:31:27.90;38.9;44.5;33;4.1;0;0;;0;4.1;Ke;T?RKIYE-IRAN SINIR B?LGESI
12259;1.98807E+13;1988.07.22;08:21:58.80;36.68;31.55;103;4;0;0;;0;4;Ke;KIZILOT-MANAVGAT (ANTALYA) [South West  4.5 km]
12260;1.98807E+13;1988.07.19;20:44:13.10;38.22;38.73;10;4.1;0;0;;0;4.1;Ke;PAZARCIK-PUTURGE (MALATYA) [South West  0.7 km]
12261;1.98807E+13;1988.07.17;21:29:08.70;36.38;28.17;77;4.1;0;0;;0;4.1;Ke;RODOS ADASI (AKDENIZ)
12262;1.98807E+13;1988.07.09;10:15:43.90;37.82;29.16;10;3.7;0;0;;0;3.7;Ke;KOCADERE- (DENIZLI) [South West  4.0 km]
12263;1.98807E+13;1988.07.09;01:31:04.80;36.89;44.01;33;4;0;0;;0;4;Ke;IRAK
12264;1.98807E+13;1988.07.08;16:56:31.60;36.77;44.05;56;4.9;0;0;;4.1;4.9;Ke;IRAK
12265;1.98807E+13;1988.07.05;03:44:43.00;39.06;44.1;54;4.1;0;0;;0;4.1;Ke;SUNGUR-CALDIRAN (VAN) [North East  1.8 km]
12266;1.98806E+13;1988.06.30;00:32:36.90;35.85;30.9;10;3.9;0;0;;0;3.9;Ke;AKDENIZ
12267;1.98806E+13;1988.06.29;02:32:00.00;40.58;41.48;35;4.5;0;0;;0;4.5;Ke;DIKYAR-UZUNDERE (ERZURUM) [North West  5.8 km]
12268;1.98806E+13;1988.06.25;16:15:38.30;38.5;43.07;49;5.3;0;0;;5;5.3;Ke;VAN G?L?
12269;1.98806E+13;1988.06.25;03:18:44.60;36.49;29.01;10;3.9;0;0;;0;3.9;Ke;?L?DENIZ A?IKLARI-MUGLA (AKDENIZ)
12270;1.98806E+13;1988.06.24;22:35:29.00;39.51;26.19;14;3.5;0;0;;0;3.5;Ke;CAMKALABAK-AYVACIK (?ANAKKALE) [West 0.2 km]
12271;1.98806E+13;1988.06.24;15:06:17.00;37.21;29.95;1;4;0;0;;0;4;Ke;YAYLAKOY-TEFENNI (BURDUR) [South 4.5 km]
12272;1.98806E+13;1988.06.23;15:39:33.10;39.08;30.18;12;4;0;0;;0;4;Ke;MERKEZ-ALTINTAS (K?TAHYA) [North East  1.2 km]
12273;1.98806E+13;1988.06.23;02:52:06.40;38.09;29.07;12;3.7;0;0;;0;3.7;Ke;CINDERE-GUNEY (DENIZLI) [South East  2.0 km]
12274;1.98806E+13;1988.06.22;00:49:37.00;37.16;30.1;10;3.5;3.5;0;;0;0;Ke;BASPINAR-KORKUTELI (ANTALYA) [South East  1.9 km]
12275;1.98806E+13;1988.06.20;08:51:14.00;38.72;31.2;10;3.6;3.6;0;;0;0;Ke;DEREKARABAG-BOLVADIN (AFYONKARAHISAR) [North East  1.5 km]
12276;1.98806E+13;1988.06.14;08:46:43.00;36.84;27.6;16;4;0;4;;0;0;Ke;G?KOVA K?RFEZI (AKDENIZ)
12277;1.98806E+13;1988.06.13;20:47:48.00;39.19;28.7;9;3.6;3.6;0;;0;0;Ke;BECILER-SIMAV (K?TAHYA) [North West  3.0 km]
12278;1.98806E+13;1988.06.12;16:37:02.00;36;29;10;3.9;0;0;;0;3.9;Ke;AKDENIZ
12279;1.98806E+13;1988.06.12;12:12:13.00;37.48;29.38;10;3.7;3.7;0;;0;0;Ke;KIRCA-ACIPAYAM (DENIZLI) [East 3.1 km]
12280;1.98806E+13;1988.06.10;19:08:47.40;36.05;27.97;33;3.7;3.7;0;;0;0;Ke;RODOS ADASI (AKDENIZ)
12281;1.98806E+13;1988.06.10;02:13:21.50;37.47;27.15;10;3.6;0;0;;0;3.6;Ke;AKKOY A?IKLARI-AYDIN (EGE DENIZI)
12282;1.98806E+13;1988.06.08;22:58:49.00;36.9;29.5;10;3.5;3.5;0;;0;0;Ke;BALLIK-ALTINYAYLA (BURDUR) [North East  6.9 km]
12283;1.98806E+13;1988.06.06;03:14:09.80;35.17;27.61;62;3.9;0;0;;0;3.9;Ke;AKDENIZ
12284;1.98806E+13;1988.06.05;05:28:52.00;39.2;28.78;2;3.5;3.5;0;;0;0;Ke;EFIR-SIMAV (K?TAHYA) [West 2.3 km]
12285;1.98806E+13;1988.06.02;16:48:22.00;35.37;28.7;16;3.9;0;0;;0;3.9;Ke;AKDENIZ
12286;1.98806E+13;1988.06.02;07:34:19.00;36.28;26.73;130;4.1;0;0;;0;4.1;Ke;AKDENIZ
12287;1.98805E+13;1988.05.31;21:06:42.50;40.65;34.77;10;4.1;0;0;;0;4.1;Ke;ACIPINAR- (?ORUM) [North East  1.6 km]
12288;1.98805E+13;1988.05.31;14:51:00.00;37.42;30.07;10;3.5;3.5;0;;0;0;Ke;AKOREN-KEMER (BURDUR) [North West  1.0 km]
12289;1.98805E+13;1988.05.27;11:32:35.40;38.36;27.48;4;3.6;3.6;0;;0;0;Ke;DEREKOY-KEMALPASA (IZMIR) [North East  3.2 km]
12290;1.98805E+13;1988.05.26;12:27:22.80;36.66;30.71;0;3.6;3.6;0;;0;0;Ke;ANTALYA K?RFEZI (AKDENIZ)
12291;1.98805E+13;1988.05.26;05:19:53.80;37.75;29.31;10;3.5;3.5;0;;0;0;Ke;MENTESE-HONAZ (DENIZLI) [West 0.9 km]
12292;1.98805E+13;1988.05.24;14:16:04.00;36.04;28.12;7;4.3;0;4.3;;0;4.2;Ke;AKDENIZ
12293;1.98805E+13;1988.05.23;10:21:46.60;35;26.8;50;4.1;0;4.1;;0;3.8;Ke;AKDENIZ
12294;1.98805E+13;1988.05.23;07:38:15.50;37.85;29.09;10;3.6;3.6;0;;0;0;Ke;CELTIKCI- (DENIZLI) [South 2.3 km]
12295;1.98805E+13;1988.05.23;06:10:01.70;37.8;29.01;10;3.8;3.8;0;;0;0;Ke;BASKARCI- (DENIZLI) [North East  4.4 km]
12296;1.98805E+13;1988.05.23;05:47:32.40;35.44;26.78;41;4.1;0;4.1;;0;0;Ke;AKDENIZ
12297;1.98805E+13;1988.05.20;18:49:52.00;37.2;27.7;10;3.9;3.9;0;;0;0;Ke;YAKAKOY-MILAS (MUGLA) [South West  1.1 km]
12298;1.98805E+13;1988.05.19;23:40:58.30;38.78;26.24;28;3.7;0;3.5;;0;3.7;Ke;EGE DENIZI
12299;1.98805E+13;1988.05.19;21:36:23.50;36.28;29.4;10;3.9;3.9;0;;0;0;Ke;YESILKOY-KAS (ANTALYA) [East 2.1 km]
12300;1.98805E+13;1988.05.17;16:59:59.30;40.1;42.6;10;4.2;0;0;;0;4.2;Ke;BASKOY-SARIKAMIS (KARS) [North West  1.9 km]
12301;1.98805E+13;1988.05.17;11:40:46.00;40.7;42.1;10;4.3;0;0;;0;4.3;Ke;GULLUCE-OLTU (ERZURUM) [North East  2.8 km]
12302;1.98805E+13;1988.05.10;22:24:38.00;36;28.5;33;3.8;3.8;0;;0;0;Ke;AKDENIZ
12303;1.98805E+13;1988.05.07;03:11:46.70;38.39;26.86;4;3.6;0;3.6;;0;0;Ke;GUZELBAHCE (IZMIR) [North West  2.1 km]
12304;1.98805E+13;1988.05.06;12:18:49.50;36.92;29.64;24;4.4;0;0;;0;4.4;Ke;COBANISA-FETHIYE (MUGLA) [South West  5.0 km]
12305;1.98805E+13;1988.05.01;19:34:03.00;36.8;29;11;3.5;3.5;0;;0;0;Ke;KARACAOREN-FETHIYE (MUGLA) [South 2.2 km]
